Genus;Tribe;Subfamily;Sp;Sp_red;Diet (this study);Funtional_diet (this study);Diet (Zelditch et al. 2017);Diet (McLean et al. 2018);mean Weight;References;mean Centroid size;Labial.X;Labial.Y;Posterior.X;Posterior.Y;Lingual.X;Lingual.Y;Anterior.X;Anterior.Y;curveLM.5.X;curveLM.5.Y;curveLM.6.X;curveLM.6.Y;curveLM.7.X;curveLM.7.Y;curveLM.8.X;curveLM.8.Y;curveLM.9.X;curveLM.9.Y;curveLM.10.X;curveLM.10.Y;curveLM.11.X;curveLM.11.Y;curveLM.12.X;curveLM.12.Y;curveLM.13.X;curveLM.13.Y;curveLM.14.X;curveLM.14.Y;curveLM.15.X;curveLM.15.Y;curveLM.16.X;curveLM.16.Y;curveLM.17.X;curveLM.17.Y;curveLM.18.X;curveLM.18.Y;curveLM.19.X;curveLM.19.Y;curveLM.20.X;curveLM.20.Y;curveLM.21.X;curveLM.21.Y;curveLM.22.X;curveLM.22.Y;curveLM.23.X;curveLM.23.Y;curveLM.24.X;curveLM.24.Y;curveLM.25.X;curveLM.25.Y;curveLM.26.X;curveLM.26.Y;curveLM.27.X;curveLM.27.Y;curveLM.28.X;curveLM.28.Y;curveLM.29.X;curveLM.29.Y;curveLM.30.X;curveLM.30.Y;curveLM.31.X;curveLM.31.Y;curveLM.32.X;curveLM.32.Y;curveLM.33.X;curveLM.33.Y;curveLM.34.X;curveLM.34.Y;curveLM.35.X;curveLM.35.Y;curveLM.36.X;curveLM.36.Y;curveLM.37.X;curveLM.37.Y;curveLM.38.X;curveLM.38.Y;curveLM.39.X;curveLM.39.Y;curveLM.40.X;curveLM.40.Y;curveLM.41.X;curveLM.41.Y;curveLM.42.X;curveLM.42.Y;curveLM.43.X;curveLM.43.Y;curveLM.44.X;curveLM.44.Y;curveLM.45.X;curveLM.45.Y;curveLM.46.X;curveLM.46.Y;curveLM.47.X;curveLM.47.Y;curveLM.48.X;curveLM.48.Y;curveLM.49.X;curveLM.49.Y;curveLM.50.X;curveLM.50.Y;curveLM.51.X;curveLM.51.Y;curveLM.52.X;curveLM.52.Y;curveLM.53.X;curveLM.53.Y;curveLM.54.X;curveLM.54.Y;curveLM.55.X;curveLM.55.Y;curveLM.56.X;curveLM.56.Y;curveLM.57.X;curveLM.57.Y;curveLM.58.X;curveLM.58.Y;curveLM.59.X;curveLM.59.Y;curveLM.60.X;curveLM.60.Y;curveLM.61.X;curveLM.61.Y;curveLM.62.X;curveLM.62.Y;curveLM.63.X;curveLM.63.Y;curveLM.64.X;curveLM.64.Y
Marmota;Marmotini;Xerinae;Marmota bobak;Mar_bob;bw_grasses;Grind;grass;Primarily herbivorous;5700;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;21.10824318;-0.001122917;-0.098606652;-0.121153664;0.007999412;-0.000518365;0.113577257;0.122949236;0.003658271;-0.012736657;-0.098543725;-0.025231801;-0.102814288;-0.038376369;-0.109765048;-0.053083693;-0.115945341;-0.068810259;-0.12043628;-0.08511516;-0.120887423;-0.100748049;-0.116681999;-0.114244267;-0.108574889;-0.125171856;-0.09807286;-0.13242045;-0.085263938;-0.134392726;-0.07027413;-0.133997738;-0.054342052;-0.13191661;-0.038145033;-0.128698781;-0.022193284;-0.125223782;-0.006731696;-0.117883053;0.019395629;-0.114116367;0.030263825;-0.109513119;0.040720406;-0.104122899;0.050857712;-0.098573676;0.060849476;-0.092753772;0.070528322;-0.086579461;0.079753674;-0.079850923;0.088309856;-0.07208389;0.095725763;-0.063135008;0.101896371;-0.053286452;0.106711859;-0.043097018;0.110587878;-0.032821458;0.11358695;-0.022282265;0.114810105;-0.011572549;0.11482027;0.011500947;0.110024665;0.024161681;0.105548411;0.037049793;0.100070508;0.050495852;0.09544399;0.064524566;0.09231539;0.07868749;0.090086284;0.092197806;0.087495583;0.104332539;0.083481623;0.114641035;0.077822787;0.122717056;0.070299377;0.128307378;0.061329869;0.130632881;0.050989331;0.129892508;0.039880158;0.127009173;0.028311006;0.123997981;0.016266211;0.124267648;-0.009227142;0.126652555;-0.02224417;0.126360118;-0.035257926;0.123422754;-0.047555671;0.117843942;-0.058703241;0.110454057;-0.068649069;0.101011714;-0.076856014;0.090069876;-0.083779819;0.078239438;-0.089802506;0.066339314;-0.095652778;0.054060379;-0.099947471;0.041871636;-0.102842152;0.029924133;-0.103748992;0.018677258;-0.102528117;0.008333882;-0.100281794
Marmota;Marmotini;Xerinae;Marmota broweri;Mar_bro;bw_grasses;Grind;grass;Primarily herbivorous;3250;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;19.22321271;-0.004760471;-0.095060038;-0.126303542;0.009247475;0.002408291;0.106275315;0.128043471;-0.000781342;-0.014842676;-0.093825068;-0.024310306;-0.100587083;-0.035394394;-0.109402518;-0.048651815;-0.117652408;-0.063465249;-0.123789427;-0.079490261;-0.125591905;-0.095210556;-0.122950579;-0.108979054;-0.115954779;-0.119526122;-0.10506331;-0.126151721;-0.090589496;-0.12973836;-0.074125575;-0.130921075;-0.056843999;-0.130865569;-0.039408119;-0.130542625;-0.022353613;-0.129367989;-0.005956188;-0.12259713;0.020401759;-0.118691574;0.031071286;-0.114916307;0.041591985;-0.110397626;0.051758966;-0.104872689;0.061287916;-0.098597944;0.070283877;-0.091224435;0.07845757;-0.083326342;0.086306672;-0.074332465;0.093101588;-0.064469789;0.098830351;-0.053904861;0.103500205;-0.042795628;0.106713223;-0.031567759;0.109267158;-0.020245924;0.110235181;-0.008939765;0.109600091;0.014957964;0.102892764;0.02869644;0.101976251;0.043176516;0.101858776;0.058001438;0.101914938;0.072762353;0.101401065;0.087090406;0.099509706;0.100293871;0.096374045;0.111425685;0.090539726;0.120331951;0.082496209;0.126544218;0.072320522;0.129991596;0.060652797;0.130321898;0.048164998;0.12762953;0.035630886;0.124786939;0.023304408;0.125035692;0.010904571;0.130026104;-0.012169732;0.129174248;-0.023907892;0.125160244;-0.035377741;0.118971041;-0.046317705;0.110740789;-0.056304097;0.101480496;-0.065669282;0.09157125;-0.074294324;0.081012624;-0.082252154;0.070346367;-0.089796857;0.059166373;-0.095671164;0.047593388;-0.099291872;0.035838293;-0.099879972;0.024370501;-0.098818002;0.013594117;-0.096813184;0.003767258;-0.095599579
Marmota;Marmotini;Xerinae;Marmota caligata;Mar_cal;bw_grasses;Grind;grass;Primarily herbivorous;6300;"Janet K. Braun, T. Scott Eaton, Jr., Michael A. Mares, Marmota caligata (Rodentia: Sciuridae), Mammalian Species, Volume 43, Issue 884, 26 September 2011, Pages 155–171, https://doi.org/10.1644/884.1
Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.";21.41957987;-0.004287064;-0.0967487;-0.124750998;0.006921317;-0.001685474;0.108458337;0.124534459;0.003993034;-0.016773367;-0.098643057;-0.03012799;-0.102564166;-0.044049609;-0.107832931;-0.058999195;-0.112110302;-0.074275792;-0.11537922;-0.089336373;-0.116546122;-0.10300991;-0.113516002;-0.11391925;-0.106147698;-0.121658287;-0.095420941;-0.126581717;-0.082369779;-0.12835577;-0.067893315;-0.12775044;-0.052848266;-0.127959672;-0.037566844;-0.128040994;-0.022299971;-0.127044832;-0.007342691;-0.122184835;0.017981345;-0.119013363;0.028606023;-0.114885698;0.038796175;-0.109376497;0.048441678;-0.103468149;0.057909661;-0.097041318;0.067027677;-0.090380188;0.075972032;-0.083189506;0.084428912;-0.075436199;0.092129464;-0.06673161;0.098768554;-0.057077973;0.103848123;-0.046617048;0.107154083;-0.035895981;0.109603905;-0.024954765;0.110768198;-0.013693998;0.110046151;0.01178452;0.105899841;0.025820219;0.101699636;0.039996354;0.096508407;0.05490795;0.092619412;0.070055277;0.089629146;0.084770491;0.087247382;0.098452751;0.087340696;0.110542833;0.087187694;0.120151746;0.082912313;0.126889945;0.075043779;0.131123323;0.065000115;0.132558786;0.053389988;0.131788729;0.041149355;0.128370064;0.028979187;0.125580632;0.016396946;0.127525743;-0.00824254;0.128842693;-0.021100292;0.127805837;-0.034181527;0.124030313;-0.046601173;0.118152705;-0.058148478;0.110591997;-0.068625334;0.101175553;-0.07750929;0.090564053;-0.085283389;0.079141303;-0.092104253;0.066777609;-0.097160687;0.054102286;-0.100718627;0.041289992;-0.102230754;0.028673529;-0.102023295;0.016794348;-0.100475391;0.005848942;-0.098370152
Marmota;Marmotini;Xerinae;Marmota camtschatica;Mar_cam;bw_grasses;Grind;grass;Primarily herbivorous;3950;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;18.53476374;-0.001661151;-0.103453803;-0.125639684;0.005565616;0.001783462;0.111231345;0.130821417;0.000672944;-0.014313428;-0.098543246;-0.026659006;-0.094139119;-0.038925254;-0.098202565;-0.052289749;-0.104947802;-0.067701844;-0.109792036;-0.08394313;-0.112059205;-0.099519946;-0.110556748;-0.112669013;-0.104661215;-0.122261967;-0.094335224;-0.129871671;-0.081737443;-0.134815674;-0.06788543;-0.136363076;-0.053330238;-0.134842805;-0.038484923;-0.131613749;-0.02366091;-0.12915492;-0.008777026;-0.122318973;0.016915291;-0.118942252;0.028108189;-0.115256763;0.039143898;-0.110540607;0.049815442;-0.105549917;0.060272174;-0.100015796;0.070241053;-0.094279028;0.079736289;-0.086898637;0.08787427;-0.077814467;0.09466838;-0.067721861;0.100686885;-0.056680894;0.105378843;-0.045213072;0.10895739;-0.033413812;0.110965404;-0.021672496;0.112595953;-0.009974274;0.112587514;0.013872767;0.108452987;0.026275678;0.105287241;0.038865336;0.101561263;0.051786039;0.098277185;0.064605678;0.094365605;0.077469839;0.091116412;0.089577393;0.086898597;0.100667443;0.081826435;0.110332387;0.075540675;0.118157343;0.067684743;0.123983741;0.058438182;0.127714932;0.048130834;0.129157383;0.036870814;0.130276262;0.025202584;0.130335219;0.013093073;0.131703541;-0.012037954;0.130991114;-0.024925487;0.129151711;-0.037668958;0.125917941;-0.049570382;0.119874053;-0.059926485;0.111552288;-0.068700431;0.101308843;-0.075766222;0.089697981;-0.081506136;0.077245483;-0.086345901;0.064920968;-0.09166677;0.053646455;-0.098429788;0.042499214;-0.103861781;0.030870998;-0.106325423;0.019491857;-0.10707533;0.00867186;-0.106031507
Marmota;Marmotini;Xerinae;Marmota caudata;Mar_cau;bw_grasses;Grind;grass;Primarily herbivorous;4000;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;22.22593134;-0.000683686;-0.102338264;-0.122663617;0.004944016;0.000201603;0.109426278;0.123892258;-1.98E-05;-0.01111791;-0.095928555;-0.022928088;-0.094849766;-0.035493402;-0.100458491;-0.049336547;-0.108394157;-0.064919731;-0.114802271;-0.081561076;-0.117901282;-0.097732909;-0.116419697;-0.11172592;-0.110106913;-0.122701363;-0.100039242;-0.129966039;-0.086666087;-0.133925478;-0.071380772;-0.135664373;-0.055468968;-0.135175826;-0.039512286;-0.132143862;-0.023981763;-0.127720125;-0.009104511;-0.119046402;0.016052514;-0.115285337;0.026905302;-0.111492669;0.037660001;-0.107379587;0.048273048;-0.10280485;0.058582816;-0.097837158;0.068442622;-0.091911695;0.077618161;-0.085278596;0.086213181;-0.077217331;0.093572628;-0.067982783;0.099780889;-0.057736328;0.104562001;-0.046770279;0.107838911;-0.035472081;0.110130062;-0.023911832;0.11109359;-0.012074524;0.11074036;0.013545464;0.107838127;0.027415324;0.105669932;0.041967224;0.104422692;0.056763491;0.103217467;0.071449771;0.1011315;0.085674145;0.098278762;0.098947211;0.094498989;0.110694102;0.089488675;0.119993846;0.082286507;0.126696719;0.072895003;0.130871978;0.062002483;0.132299215;0.050206953;0.130504904;0.038152464;0.126196843;0.026268642;0.124156476;0.013385667;0.12336697;-0.013135654;0.122337372;-0.026384249;0.11998659;-0.039375375;0.115795223;-0.051515341;0.11021489;-0.062584043;0.103022085;-0.072127157;0.094488572;-0.07998275;0.083956107;-0.08520603;0.072362695;-0.088924;0.06049825;-0.092472838;0.049044948;-0.096497011;0.038543704;-0.101304378;0.02832331;-0.1050869;0.018145572;-0.1063811;0.008410603;-0.105152443
Marmota;Marmotini;Xerinae;Marmota flaviventer;Mar_fla;bw_grasses;Grind;grass;Primarily herbivorous;3400;"Arsenault, J.R., Romig, R.F. 1985. Plants eaten by woodchucks in three northeast Pennsylvania counties. Proceedings of the Pennsylvania Academy of Science. 59(2):131-134.
Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.";20.99303034;0.00031116;-0.100170011;-0.121903143;0.006926792;0.001656662;0.112643488;0.126349287;0.003602107;-0.01144312;-0.094094324;-0.024288384;-0.094236322;-0.037794197;-0.100940846;-0.052867788;-0.109757967;-0.069527981;-0.117074648;-0.087428976;-0.119946721;-0.104728776;-0.118716528;-0.119556202;-0.112403306;-0.131177694;-0.102544962;-0.138209444;-0.088884173;-0.141657832;-0.073306256;-0.141182204;-0.056755908;-0.13905874;-0.039878417;-0.134312973;-0.023519882;-0.128127968;-0.007934831;-0.116529116;0.018214287;-0.111245145;0.029259786;-0.10607815;0.040235768;-0.100541133;0.051022001;-0.094626669;0.0614721;-0.088410348;0.071509588;-0.081628674;0.080840247;-0.075112874;0.090078138;-0.067463416;0.098023072;-0.059152305;0.104857993;-0.049730297;0.109462991;-0.039914107;0.112872696;-0.029735964;0.114571976;-0.019398495;0.115119471;-0.00896467;0.114354739;0.012919778;0.109303079;0.024825082;0.105836951;0.037309623;0.102965515;0.050292573;0.100241769;0.063275948;0.096514121;0.075936454;0.091683878;0.088039893;0.085995483;0.099313488;0.079858576;0.109576991;0.073667974;0.117784438;0.066162957;0.123414388;0.057273676;0.125821046;0.047251707;0.124956603;0.036454005;0.123239668;0.025402448;0.123171251;0.014377496;0.128890559;-0.008175447;0.130268298;-0.020772446;0.129271558;-0.033600215;0.126424065;-0.046072191;0.121406895;-0.057570059;0.114887735;-0.067882632;0.106412276;-0.076347797;0.096268054;-0.082971346;0.084324757;-0.086736747;0.0713096;-0.088094871;0.058676883;-0.092056299;0.046334766;-0.097173326;0.033932804;-0.101146782;0.021867373;-0.103201162;0.010581611;-0.102900336
Marmota;Marmotini;Xerinae;Marmota himalayana;Mar_him;bw_grasses;Grind;grass;Primarily herbivorous;6600;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;23.44412905;-0.001886445;-0.104301901;-0.11821682;0.007541885;0.002984501;0.114662203;0.122927439;-0.000494749;-0.013935271;-0.103560427;-0.026004582;-0.107625517;-0.038323074;-0.114762675;-0.051585296;-0.122188059;-0.066121165;-0.126776753;-0.081364899;-0.127379065;-0.095963759;-0.124364211;-0.108112091;-0.116881051;-0.117109034;-0.105520742;-0.122907522;-0.091167284;-0.126121342;-0.075201917;-0.126634725;-0.058439336;-0.125906478;-0.041417299;-0.124383877;-0.024569421;-0.121345665;-0.008234564;-0.115080581;0.0198805;-0.112074435;0.031986505;-0.108705519;0.043806439;-0.104322318;0.055127566;-0.099622003;0.066104162;-0.094726635;0.076609339;-0.08875148;0.086137511;-0.08185631;0.094722309;-0.073584335;0.101895229;-0.063919388;0.107562793;-0.05354774;0.112165161;-0.042608135;0.115192458;-0.031346215;0.116955974;-0.020014399;0.117437713;-0.008602576;0.116503784;0.015026843;0.111619752;0.027272643;0.108060105;0.039948915;0.10391551;0.053318921;0.100480673;0.067077391;0.097659564;0.080619899;0.094613845;0.093339122;0.090699401;0.104511247;0.08512452;0.113790315;0.077952449;0.120931274;0.069330681;0.125262342;0.059263749;0.126549401;0.048077108;0.124993813;0.036371805;0.123045256;0.024443861;0.121790355;0.012037518;0.123458867;-0.012783299;0.12327918;-0.024974683;0.120477272;-0.036783183;0.116368956;-0.047979056;0.110493529;-0.058059392;0.102653468;-0.06662274;0.0932302;-0.073764769;0.083157663;-0.080489555;0.072569607;-0.086641926;0.061540908;-0.092409516;0.050443641;-0.097448827;0.039457222;-0.101348826;0.02854254;-0.103707547;0.017976879;-0.104607707;0.007830346;-0.104644094
Marmota;Marmotini;Xerinae;Marmota marmota;Mar_mar;bw_grasses;Grind;grass;Primarily herbivorous;3750;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;20.59643287;-0.00127494;-0.103306817;-0.123471332;0.005942757;0.001935374;0.115339582;0.123850348;0.000277162;-0.012934815;-0.104571268;-0.025299525;-0.108782417;-0.038829242;-0.113286696;-0.053284579;-0.118114136;-0.068779099;-0.120724272;-0.084626939;-0.120482614;-0.099634329;-0.116928741;-0.112053697;-0.109097838;-0.121704429;-0.098157644;-0.128544908;-0.085013626;-0.131689922;-0.070306948;-0.132411059;-0.055004724;-0.130718714;-0.03948036;-0.128621615;-0.023961336;-0.126304343;-0.008740211;-0.119722228;0.017323178;-0.115764;0.02854988;-0.110742014;0.039386869;-0.105151946;0.050066919;-0.099519319;0.060724253;-0.093519028;0.071020682;-0.086961148;0.080715049;-0.079369035;0.089412178;-0.070908169;0.097240498;-0.061806986;0.1043187;-0.051727083;0.109671379;-0.041089674;0.113456829;-0.030426414;0.116387577;-0.019742278;0.117765946;-0.009028592;0.117418125;0.013527503;0.111435354;0.025714019;0.107262435;0.038684993;0.103833463;0.052187755;0.100748923;0.06588891;0.09758242;0.079380653;0.094036134;0.092060952;0.089477527;0.103451481;0.083805002;0.113155314;0.077144401;0.120270171;0.068765514;0.124268002;0.058717339;0.12488448;0.047510554;0.123034274;0.035685809;0.121196827;0.023602802;0.120962112;0.011595293;0.127180572;-0.011273186;0.12890547;-0.023608508;0.128150384;-0.036064337;0.124636172;-0.047776778;0.119147214;-0.058368187;0.110936701;-0.066867151;0.100235514;-0.072982706;0.08802003;-0.07800789;0.075917404;-0.084439455;0.064090969;-0.091558991;0.052276461;-0.097265903;0.040137246;-0.099863083;0.0282221;-0.100493411;0.017209494;-0.100142086;0.00774951;-0.10218926
Marmota;Marmotini;Xerinae;Marmota monax;Mar_mon;bw_grasses;Grind;grass;Primarily herbivorous;3750;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;20.35884723;-0.002825376;-0.097998661;-0.118257763;0.008690114;0.002178846;0.111575366;0.118821181;0.000888997;-0.013868292;-0.101829336;-0.026658555;-0.107152522;-0.039871083;-0.114563943;-0.053785807;-0.12253569;-0.06865254;-0.128012122;-0.08417615;-0.128697292;-0.099039059;-0.125066757;-0.111726808;-0.117330325;-0.121321931;-0.106299174;-0.126544682;-0.091914737;-0.128660151;-0.075659705;-0.128601767;-0.058571537;-0.127244086;-0.041166546;-0.124965655;-0.023897166;-0.121862861;-0.007254453;-0.114288924;0.020905329;-0.110526361;0.032821439;-0.106130449;0.044317125;-0.101288604;0.055512388;-0.096495621;0.066527178;-0.091261851;0.076983747;-0.084964048;0.086534893;-0.077824753;0.095207527;-0.070005658;0.102966695;-0.061123781;0.10907938;-0.051320401;0.113167539;-0.040703605;0.115005692;-0.029910441;0.116244992;-0.019196134;0.116035781;-0.008623833;0.114023166;0.013140634;0.107368725;0.024691431;0.104555994;0.03719142;0.103599439;0.050321476;0.102793326;0.063811451;0.10194497;0.077171276;0.10039873;0.089512783;0.096279685;0.100660867;0.090674059;0.109930532;0.083325446;0.116766108;0.073895564;0.120920712;0.06278025;0.123033047;0.050853518;0.121734835;0.038409661;0.119697851;0.025994007;0.118675709;0.013319678;0.121542171;-0.011340926;0.123626329;-0.024188114;0.123443165;-0.036861248;0.120171519;-0.048800758;0.114062552;-0.059486038;0.105303015;-0.068420035;0.09497344;-0.0760811;0.084104266;-0.083748766;0.073086187;-0.091256201;0.061831971;-0.097534326;0.049879077;-0.101696007;0.037964404;-0.104023015;0.026317572;-0.104692023;0.01558034;-0.102762535;0.006075193;-0.099390985
Marmota;Marmotini;Xerinae;Marmota olympus;Mar_oly;bw_grasses;Grind;grass;Primarily herbivorous;6850;"Andrew J. Edelman, Marmota olympus, Mammalian Species, Issue 736, 18 December 2003, Pages 1–5, https://doi.org/10.1644/736
Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.";22.82068513;-0.000248306;-0.101002961;-0.116899096;0.006685495;0.001988834;0.114312932;0.123712418;0.002976224;-0.01136554;-0.105206346;-0.024342561;-0.110946837;-0.03878816;-0.116860961;-0.054277801;-0.122634971;-0.070640193;-0.12674094;-0.087328149;-0.127279111;-0.1029103;-0.12422362;-0.115560101;-0.116502358;-0.124824639;-0.105229392;-0.130007702;-0.090808168;-0.131325985;-0.0744558;-0.131299897;-0.057408925;-0.130355872;-0.040306751;-0.127544009;-0.023894752;-0.122671078;-0.008165074;-0.112944398;0.018424411;-0.109140701;0.029847768;-0.10585668;0.041185447;-0.101937617;0.052114831;-0.097187585;0.062478556;-0.091910962;0.072288824;-0.085797478;0.081320821;-0.0789708;0.089566617;-0.070817499;0.096498842;-0.061890175;0.102662648;-0.051925829;0.107111909;-0.041532599;0.11060757;-0.030930713;0.113018189;-0.020111531;0.114269097;-0.009181227;0.114765689;0.013939163;0.111447572;0.026411118;0.107626506;0.039398908;0.10391192;0.052955963;0.101274778;0.066849008;0.099552789;0.080508373;0.097200798;0.09341743;0.094424162;0.104785018;0.089895321;0.114227407;0.083485702;0.121324814;0.074944088;0.125994167;0.064617152;0.12849414;0.053141112;0.129084964;0.041010512;0.127871123;0.028530148;0.125845354;0.015742167;0.121885999;-0.009748539;0.119699353;-0.022467164;0.116302364;-0.035032382;0.111424157;-0.046866754;0.104995148;-0.057684576;0.097610202;-0.067575153;0.089284388;-0.076381006;0.080291426;-0.084321262;0.070408143;-0.090806763;0.059803282;-0.095681682;0.049085842;-0.099336322;0.038380522;-0.101303936;0.027847664;-0.101898319;0.017842593;-0.100771134;0.008492174;-0.100039593
Marmota;Marmotini;Xerinae;Marmota sibrica;Mar_sib;bw_grasses;Grind;grass;Primarily herbivorous;6500;Koprowski, J., E. Goldstein, K. Bennett, and C. Pereira. 2016. Family Sciuridae. Pp. 648–987 in D. E. Wilson, T. E. Lacher Jr, and R. A. Mittermeier, eds. Handbook of the Mammals of the World Volume 6. Lagomorphs and Rodents. Lynx Edicions, Barcelona, Spain.;20.50622528;-0.002443456;-0.103936956;-0.122795524;0.005596146;0.004887188;0.113752024;0.126780436;-0.001139491;-0.012334997;-0.106440795;-0.023543782;-0.110389313;-0.035713476;-0.115658733;-0.049070434;-0.120135431;-0.063513257;-0.122299057;-0.078308836;-0.122109787;-0.092325136;-0.117228959;-0.104549922;-0.109366373;-0.114039672;-0.098191842;-0.121091432;-0.084877028;-0.125201557;-0.070093549;-0.126919543;-0.054745811;-0.12741976;-0.03926404;-0.126805995;-0.023933732;-0.125381488;-0.008929798;-0.119760213;0.017400737;-0.116418639;0.029212107;-0.112710443;0.040977206;-0.108538369;0.052563699;-0.103641472;0.063715283;-0.098506462;0.074443439;-0.093131266;0.08452985;-0.086461766;0.093305668;-0.078089245;0.100278138;-0.067762819;0.10512804;-0.056634336;0.109598885;-0.044644298;0.11220998;-0.032309635;0.113811643;-0.019843283;0.114425945;-0.007441179;0.11458879;0.017380847;0.112460335;0.029969813;0.110870871;0.042535329;0.108346376;0.055002992;0.105054834;0.067424482;0.101742408;0.07940605;0.097738256;0.090838437;0.093444448;0.100931012;0.087682302;0.109251194;0.080201447;0.115609828;0.071133832;0.11992964;0.060486163;0.122380924;0.048732014;0.123805338;0.036452483;0.125220783;0.024032908;0.126027456;0.01150582;0.126386243;-0.013816267;0.124863549;-0.026482047;0.121797366;-0.038829786;0.116293459;-0.050068283;0.108490956;-0.059907791;0.099005602;-0.06856345;0.089332785;-0.077131232;0.07913276;-0.08523265;0.068735523;-0.092696045;0.058072006;-0.098866424;0.047351768;-0.103212797;0.036405864;-0.105501165;0.025588798;-0.105746653;0.015357456;-0.10484766;0.006067438;-0.104182891
