;Sp_red;Sp;Genus;Tribe;Subfamily;Diet;DietCVA;Labial.X;Labial.Y;Posterior.X;Posterior.Y;Lingual.X;Lingual.Y;Anterior.X;Anterior.Y;curveLM.5.X;curveLM.5.Y;curveLM.6.X;curveLM.6.Y;curveLM.7.X;curveLM.7.Y;curveLM.8.X;curveLM.8.Y;curveLM.9.X;curveLM.9.Y;curveLM.10.X;curveLM.10.Y;curveLM.11.X;curveLM.11.Y;curveLM.12.X;curveLM.12.Y;curveLM.13.X;curveLM.13.Y;curveLM.14.X;curveLM.14.Y;curveLM.15.X;curveLM.15.Y;curveLM.16.X;curveLM.16.Y;curveLM.17.X;curveLM.17.Y;curveLM.18.X;curveLM.18.Y;curveLM.19.X;curveLM.19.Y;curveLM.20.X;curveLM.20.Y;curveLM.21.X;curveLM.21.Y;curveLM.22.X;curveLM.22.Y;curveLM.23.X;curveLM.23.Y;curveLM.24.X;curveLM.24.Y;curveLM.25.X;curveLM.25.Y;curveLM.26.X;curveLM.26.Y;curveLM.27.X;curveLM.27.Y;curveLM.28.X;curveLM.28.Y;curveLM.29.X;curveLM.29.Y;curveLM.30.X;curveLM.30.Y;curveLM.31.X;curveLM.31.Y;curveLM.32.X;curveLM.32.Y;curveLM.33.X;curveLM.33.Y;curveLM.34.X;curveLM.34.Y;curveLM.35.X;curveLM.35.Y;curveLM.36.X;curveLM.36.Y;curveLM.37.X;curveLM.37.Y;curveLM.38.X;curveLM.38.Y;curveLM.39.X;curveLM.39.Y;curveLM.40.X;curveLM.40.Y;curveLM.41.X;curveLM.41.Y;curveLM.42.X;curveLM.42.Y;curveLM.43.X;curveLM.43.Y;curveLM.44.X;curveLM.44.Y;curveLM.45.X;curveLM.45.Y;curveLM.46.X;curveLM.46.Y;curveLM.47.X;curveLM.47.Y;curveLM.48.X;curveLM.48.Y;curveLM.49.X;curveLM.49.Y;curveLM.50.X;curveLM.50.Y;curveLM.51.X;curveLM.51.Y;curveLM.52.X;curveLM.52.Y;curveLM.53.X;curveLM.53.Y;curveLM.54.X;curveLM.54.Y;curveLM.55.X;curveLM.55.Y;curveLM.56.X;curveLM.56.Y;curveLM.57.X;curveLM.57.Y;curveLM.58.X;curveLM.58.Y;curveLM.59.X;curveLM.59.Y;curveLM.60.X;curveLM.60.Y;curveLM.61.X;curveLM.61.Y;curveLM.62.X;curveLM.62.Y;curveLM.63.X;curveLM.63.Y;curveLM.64.X;curveLM.64.Y
175;Tam_hud;Tamiasciurus hudsonicus;Tamiasciurus;Sciurini;Sciurinae;Seeds_nuts;chew_crush;-0.045988011;-0.092538391;-0.105722503;0.06196527;0.055637841;0.101699185;0.119132976;-0.058100253;-0.059527891;-0.090650883;-0.073957819;-0.089112988;-0.08886721;-0.087175685;-0.103962881;-0.083417062;-0.118775264;-0.077639;-0.132308012;-0.069068248;-0.143405036;-0.057592435;-0.150615277;-0.043720938;-0.1548908;-0.029018306;-0.155144739;-0.013835139;-0.151804517;0.000967284;-0.14603934;0.014931345;-0.137468462;0.027531498;-0.127097703;0.039104142;-0.116788393;0.050901568;-0.096171794;0.070639624;-0.086495805;0.07938104;-0.076295175;0.08760753;-0.065216638;0.094896647;-0.053974362;0.101950564;-0.042663418;0.108488816;-0.031765578;0.115010557;-0.020308337;0.119582255;-0.009326794;0.12413639;0.001737981;0.126782533;0.012418952;0.127568;0.022332706;0.126042492;0.031458245;0.121618741;0.040329342;0.116381499;0.048324683;0.109531615;0.062538786;0.092974678;0.069635857;0.083915647;0.077032294;0.074766761;0.084971426;0.065727153;0.092658816;0.056187686;0.099976175;0.046040847;0.107001985;0.035772973;0.113976212;0.025861456;0.11994203;0.015749572;0.124247109;0.005125983;0.126778144;-0.005803051;0.127782749;-0.016620019;0.126772629;-0.027206183;0.124966609;-0.037604386;0.122338074;-0.047850756;0.114167583;-0.067980699;0.108227453;-0.077716424;0.100668045;-0.08671833;0.092181207;-0.094860704;0.08237687;-0.101429538;0.071922725;-0.107082461;0.060700833;-0.111028351;0.048707565;-0.11324674;0.036235834;-0.114126991;0.02349074;-0.112926819;0.010788004;-0.111026742;-0.00142429;-0.107467336;-0.01317094;-0.103148827;-0.024205713;-0.098372057;-0.035128704;-0.094866591
176;Tam_mac;Tamiops macclellandii;Tamiops;Callosciurini;Callosciurinae;Seeds_nuts;chew_crush;-0.046689337;-0.092020422;-0.104854937;0.061700585;0.053730238;0.097525649;0.115157771;-0.057170425;-0.059179273;-0.090493741;-0.072917892;-0.089699124;-0.087321726;-0.088422422;-0.101949235;-0.085304621;-0.116211454;-0.079387035;-0.129404223;-0.070222649;-0.140611107;-0.058402221;-0.14821741;-0.044427779;-0.152218783;-0.029294719;-0.15287661;-0.013685701;-0.150479021;0.001345043;-0.144286569;0.015014107;-0.135771056;0.027657483;-0.125977402;0.039596072;-0.115543262;0.050891013;-0.096116374;0.070404148;-0.087388891;0.07899707;-0.078460531;0.087354789;-0.069111693;0.095232943;-0.059688939;0.102878944;-0.049892757;0.109499063;-0.039955758;0.115214045;-0.02946752;0.11945007;-0.018507916;0.122301828;-0.007201552;0.123648902;0.004151625;0.123165453;0.015141907;0.120740593;0.025759307;0.117145618;0.035502848;0.11156374;0.044623514;0.104709229;0.063194617;0.090175269;0.072632037;0.082436792;0.082503192;0.074934688;0.092052383;0.066890889;0.101651402;0.058901046;0.110760479;0.050451331;0.118655721;0.041147046;0.124929006;0.031017431;0.129564928;0.02031953;0.132236241;0.009140081;0.132906848;-0.002295874;0.131825885;-0.0136648;0.128691767;-0.024695251;0.124559415;-0.035521315;0.120218126;-0.046434991;0.1088392;-0.067384695;0.10170172;-0.077331281;0.092715225;-0.086117376;0.082934913;-0.094193275;0.072463561;-0.101169121;0.061421529;-0.106853106;0.049931994;-0.111098804;0.038168229;-0.114236972;0.026108847;-0.115447289;0.014071579;-0.114912873;0.002470937;-0.113042888;-0.008232917;-0.108833247;-0.018283172;-0.10356161;-0.027795759;-0.098361892;-0.037239405;-0.094506001
177;Tam_mar;Tamiops maritimus;Tamiops;Callosciurini;Callosciurinae;Seeds_nuts;chew_crush;-0.043697722;-0.089024811;-0.105735715;0.062104038;0.049744263;0.094178258;0.118477898;-0.057497747;-0.05632523;-0.086262066;-0.070565892;-0.084933397;-0.085654156;-0.084159629;-0.101117287;-0.08147761;-0.116220871;-0.075894652;-0.129971661;-0.066646386;-0.14182258;-0.054898798;-0.149693869;-0.040786172;-0.154034959;-0.02560198;-0.155431486;-0.010232491;-0.152980158;0.004373194;-0.146624286;0.017471641;-0.137540373;0.029421302;-0.127475309;0.041011618;-0.116895582;0.051984404;-0.096920418;0.070741379;-0.087665557;0.078958598;-0.07848816;0.087315356;-0.069129042;0.095472342;-0.059549166;0.103058007;-0.049674456;0.109765157;-0.040230356;0.116327941;-0.030191965;0.121137759;-0.019684377;0.124102661;-0.008904976;0.125418028;0.001875162;0.124243073;0.012332389;0.12117362;0.022347073;0.116021312;0.032144844;0.109925876;0.041020977;0.102298501;0.059082259;0.086258774;0.069089453;0.078828851;0.079143845;0.071053401;0.089301221;0.06328007;0.099168841;0.055138376;0.108967794;0.047033612;0.117356987;0.037958313;0.12434835;0.028282859;0.128900329;0.017553996;0.132410202;0.006505104;0.133345957;-0.004956573;0.133258669;-0.016385098;0.131790563;-0.02745589;0.129004622;-0.038095771;0.124520408;-0.048096317;0.111577234;-0.06686819;0.104940969;-0.076907436;0.096979748;-0.086483788;0.087613284;-0.094712437;0.076968154;-0.101254762;0.0657075;-0.106609445;0.054136938;-0.111171151;0.04206081;-0.114216166;0.029798439;-0.116278292;0.017547896;-0.116261455;0.005768101;-0.114635856;-0.005005753;-0.110143765;-0.015178788;-0.104181341;-0.024881449;-0.098436237;-0.034345316;-0.093216373
178;Tam_mer;Tamias merriami;Tamias;Marmotini;Xerinae;Seeds_nuts;chew_crush;-0.051734151;-0.102553856;-0.100339137;0.06002744;0.059469844;0.104775761;0.112764385;-0.057025542;-0.063866629;-0.100019921;-0.076645972;-0.097339484;-0.089775089;-0.094238534;-0.103032301;-0.089555405;-0.115852885;-0.082388;-0.127906634;-0.073032695;-0.137694182;-0.060990649;-0.144356787;-0.047197299;-0.14780157;-0.032618134;-0.147590641;-0.01769856;-0.143129722;-0.003272231;-0.136491311;0.010581506;-0.128379558;0.023775584;-0.118915681;0.036089213;-0.109513747;0.048255699;-0.092551409;0.069793418;-0.084672361;0.079466814;-0.076273345;0.088689114;-0.067779599;0.097786582;-0.058212155;0.105516322;-0.04765252;0.111630889;-0.036946238;0.117320751;-0.025742926;0.121666855;-0.014049737;0.124614999;-0.00216265;0.12627716;0.009633474;0.126511379;0.020994905;0.12527615;0.031687024;0.122261556;0.041577601;0.117551142;0.050760273;0.111564554;0.06798595;0.097450827;0.075839226;0.089151144;0.083643645;0.080445808;0.091152647;0.071253371;0.098701009;0.061952919;0.105709484;0.052007311;0.11222185;0.041793933;0.118035741;0.031273476;0.122782637;0.020531745;0.125392031;0.009211395;0.126288332;-0.002349804;0.12606651;-0.013864625;0.124570043;-0.02506054;0.121701478;-0.035970342;0.117668111;-0.046589562;0.106885094;-0.067243346;0.100131588;-0.077294504;0.092065118;-0.086554931;0.082217625;-0.094087946;0.072133714;-0.101219837;0.061479344;-0.107101061;0.050179857;-0.111278523;0.038246539;-0.113735234;0.025888039;-0.114442686;0.013480634;-0.11444346;0.001485396;-0.112642465;-0.01007735;-0.110014237;-0.021075765;-0.107393369;-0.031494433;-0.104864604;-0.041686892;-0.103814961
179;Tam_min;Tamias minimus;Tamias;Marmotini;Xerinae;Seeds_nuts;chew_crush;-0.048922087;-0.095448383;-0.103898713;0.061329148;0.055302101;0.099559313;0.115974398;-0.060812634;-0.060837354;-0.092392281;-0.073158936;-0.089682404;-0.085589492;-0.086122786;-0.098296236;-0.08167596;-0.110729223;-0.075616438;-0.121461476;-0.065706802;-0.131363067;-0.054254718;-0.138369591;-0.041246843;-0.142486353;-0.027573631;-0.142995477;-0.013473619;-0.140646449;0.000180222;-0.135090428;0.012750671;-0.127636489;0.024803336;-0.120146283;0.037134518;-0.112341383;0.049373612;-0.097081149;0.071619396;-0.090227481;0.082175488;-0.082678249;0.092382512;-0.074720514;0.102049363;-0.065799851;0.110690089;-0.056258398;0.118232092;-0.046006405;0.124174866;-0.035142976;0.128556907;-0.023587508;0.130725631;-0.011707042;0.130611312;0.000563006;0.128583337;0.012749478;0.125261332;0.024343416;0.120125678;0.035626468;0.114503703;0.045946021;0.107595526;0.064419214;0.091555555;0.073158567;0.083351988;0.081080115;0.074454184;0.090001454;0.066644872;0.097686524;0.057621163;0.105481514;0.048592367;0.112095117;0.038979127;0.117212734;0.028599297;0.121204937;0.017639482;0.123378383;0.005993198;0.124524546;-0.005893646;0.125426233;-0.017496729;0.125244866;-0.028781211;0.123650544;-0.039724196;0.120353266;-0.050271974;0.110062333;-0.071094929;0.102618473;-0.080881027;0.094363628;-0.09058204;0.085211379;-0.099314483;0.074796261;-0.106325344;0.063607031;-0.111844072;0.051865672;-0.115748834;0.040225647;-0.119531454;0.028045989;-0.121049243;0.015875944;-0.120991998;0.004086268;-0.117938277;-0.007217398;-0.113331989;-0.018292227;-0.108344776;-0.028848892;-0.10338943;-0.039119161;-0.099186109
180;Tam_obs;Tamias obscurus;Tamias;Marmotini;Xerinae;Seeds_nuts;chew_crush;-0.048888808;-0.098456092;-0.10080364;0.059525569;0.057917812;0.101990188;0.114774182;-0.056348402;-0.062164373;-0.096254438;-0.076122414;-0.093553682;-0.090605006;-0.090439546;-0.10519768;-0.085308858;-0.119710557;-0.078602846;-0.13300585;-0.069041743;-0.14404466;-0.056942241;-0.151656011;-0.043316874;-0.154544985;-0.028394898;-0.155079482;-0.013329352;-0.151416181;0.000954487;-0.144185676;0.013862329;-0.134089911;0.025481436;-0.123017941;0.036942286;-0.1120743;0.048521805;-0.091753699;0.068408746;-0.083038098;0.077353289;-0.073866689;0.085917363;-0.064768157;0.094517271;-0.055402721;0.102509116;-0.046160881;0.110057097;-0.036285112;0.115981837;-0.026223201;0.120839628;-0.015628903;0.123817883;-0.00454511;0.12438222;0.006710081;0.12349932;0.017767871;0.121181834;0.028521767;0.117787712;0.038689584;0.113090236;0.048443914;0.10771435;0.066826699;0.095050741;0.075137811;0.087179868;0.082420803;0.078003376;0.090244026;0.068984112;0.097944713;0.059584774;0.105667981;0.05014031;0.112961906;0.040400562;0.119614236;0.030604545;0.123911462;0.019865558;0.127091805;0.008787618;0.128262719;-0.00261256;0.12833109;-0.013914567;0.126277138;-0.024903727;0.12363123;-0.035719179;0.119784223;-0.046179858;0.108610384;-0.066309088;0.102380873;-0.076548355;0.09456433;-0.085790695;0.085506045;-0.093892526;0.075839114;-0.100973779;0.064984062;-0.106020531;0.05408647;-0.110761287;0.04258856;-0.113630694;0.030630486;-0.114497176;0.018519714;-0.113795803;0.006762683;-0.111024329;-0.004567827;-0.106863095;-0.015718166;-0.102930939;-0.026757549;-0.100535905;-0.037912799;-0.099676078
181;Tam_och;Tamias ochrogenys;Tamias;Marmotini;Xerinae;Seeds_nuts;chew_crush;-0.048842498;-0.097487687;-0.101491992;0.059668056;0.057717645;0.101698136;0.115203411;-0.05798854;-0.061697897;-0.09432943;-0.075061113;-0.090535354;-0.088988336;-0.08698673;-0.103302126;-0.082933519;-0.117486602;-0.078071092;-0.129656399;-0.069287273;-0.139757328;-0.057939838;-0.146179246;-0.04446804;-0.149288923;-0.029926065;-0.15001391;-0.015238571;-0.146003088;-0.001246477;-0.139806737;0.012118142;-0.131083511;0.024222464;-0.12124688;0.035813617;-0.111154985;0.047562421;-0.093837073;0.069890087;-0.085811379;0.079858148;-0.077674496;0.089693955;-0.069097333;0.098975501;-0.059968056;0.107311063;-0.050042461;0.114254546;-0.039734511;0.120165889;-0.028880415;0.124433414;-0.01738895;0.126609727;-0.005511776;0.127261871;0.006336154;0.126681052;0.017831591;0.123985182;0.028805931;0.119987717;0.039141918;0.114705225;0.048818316;0.108684466;0.065838359;0.093695874;0.074240539;0.085953445;0.082253186;0.0775927;0.090254554;0.069098227;0.097700302;0.059965928;0.104667622;0.050224161;0.110718872;0.039867684;0.116487922;0.029378551;0.120851608;0.018392685;0.123645777;0.006910279;0.125481027;-0.004627713;0.125871444;-0.01603502;0.125489417;-0.027061868;0.123298678;-0.037641605;0.119935411;-0.04795162;0.109454867;-0.067974126;0.102400394;-0.077677561;0.094087569;-0.086903718;0.084934167;-0.095337641;0.074735263;-0.102304189;0.064274775;-0.108477361;0.053430426;-0.113274429;0.041856763;-0.115908406;0.029947625;-0.117248689;0.017895771;-0.115958713;0.005928648;-0.113406977;-0.00554666;-0.109502546;-0.016506468;-0.105236269;-0.027382027;-0.102295891;-0.038302255;-0.09990099
182;Tam_pal;Tamias palmeri;Tamias;Marmotini;Xerinae;Seeds_nuts;chew_crush;-0.046359618;-0.090725107;-0.102843035;0.060920685;0.055117086;0.099079908;0.118706378;-0.061762392;-0.059497352;-0.089310649;-0.073371991;-0.08724482;-0.087612904;-0.084231528;-0.102371492;-0.081907487;-0.116569802;-0.077446097;-0.129224577;-0.069981928;-0.138512098;-0.058370889;-0.145571425;-0.045226505;-0.149408951;-0.031162498;-0.149852503;-0.016828747;-0.145425913;-0.003050286;-0.138739339;0.010464312;-0.130598569;0.023597131;-0.121417329;0.03622749;-0.112200538;0.048735678;-0.096493254;0.071857762;-0.089045475;0.081869832;-0.081430345;0.091926015;-0.072255886;0.100610877;-0.06324045;0.109240843;-0.053625894;0.116604346;-0.043548199;0.122543688;-0.032779681;0.126163607;-0.021318601;0.128299386;-0.009474349;0.129426536;0.002500373;0.127541979;0.014420752;0.124724242;0.025777573;0.120244642;0.036526136;0.114674214;0.045833245;0.106972108;0.063953616;0.09070531;0.072874792;0.08247765;0.081510385;0.074020575;0.089403437;0.064623041;0.097481806;0.055218736;0.104287118;0.044710467;0.110898487;0.034052624;0.117029541;0.023363996;0.121740852;0.012389661;0.125294078;0.001164533;0.126779147;-0.01033566;0.127967867;-0.021466881;0.126932938;-0.03212713;0.12561686;-0.04245633;0.123151636;-0.052389766;0.112513298;-0.070731732;0.105807963;-0.079884383;0.096875317;-0.087440185;0.088355998;-0.095673949;0.07875073;-0.102677088;0.067784404;-0.107476485;0.056105403;-0.110719239;0.043660959;-0.112090719;0.03097469;-0.113139864;0.018433093;-0.11418648;0.006447787;-0.112832321;-0.004820943;-0.108819047;-0.015271989;-0.1029071;-0.02555937;-0.097482077;-0.036023389;-0.093756492
183;Tam_pan;Tamias panamintinus;Tamias;Marmotini;Xerinae;Seeds_nuts;chew_crush;-0.048286661;-0.097942404;-0.105390011;0.061849876;0.057379962;0.096624246;0.115806299;-0.061797778;-0.060532795;-0.094908131;-0.072913594;-0.091040874;-0.085364937;-0.086178385;-0.098420674;-0.081043974;-0.111476126;-0.074630281;-0.123805532;-0.06632045;-0.134128735;-0.056075237;-0.14087543;-0.043910354;-0.144187132;-0.030652264;-0.144081628;-0.01683761;-0.140622655;-0.003294055;-0.134634185;0.009677638;-0.12796762;0.022721111;-0.120958088;0.03585792;-0.113564529;0.048941247;-0.098921236;0.073094166;-0.091744025;0.084202201;-0.083982643;0.094990351;-0.075913442;0.105388604;-0.067341708;0.114899711;-0.058175982;0.123017679;-0.047927033;0.12887426;-0.036371506;0.131884249;-0.023987932;0.133270299;-0.011105581;0.133090365;0.001929393;0.131066973;0.014714655;0.127265823;0.026890288;0.121686277;0.038067689;0.114310184;0.048286564;0.105880229;0.066009133;0.087650216;0.073810221;0.078378373;0.081381197;0.069066985;0.089330502;0.060238145;0.097103005;0.051387039;0.104358156;0.042247809;0.110324321;0.032333784;0.115148144;0.021908937;0.118317659;0.010888831;0.120836129;-0.000335533;0.122792501;-0.01150601;0.123947262;-0.022362174;0.12339225;-0.032811835;0.122192691;-0.042809073;0.119478825;-0.052277574;0.110718328;-0.071427515;0.1048643;-0.081084982;0.09772472;-0.090152034;0.089574693;-0.098141721;0.080149788;-0.104288848;0.070249488;-0.109456043;0.059169846;-0.112548989;0.047283911;-0.114182477;0.034880445;-0.114076232;0.022140332;-0.113111935;0.009499006;-0.110196818;-0.003076849;-0.107612593;-0.015208273;-0.104762565;-0.026973191;-0.103281836;-0.037885021;-0.100391609
184;Tam_qum;Tamias quadrimaculatus;Tamias;Marmotini;Xerinae;Seeds_nuts;chew_crush;-0.048922874;-0.094453963;-0.100223317;0.061286329;0.057053067;0.102578843;0.11487639;-0.056852673;-0.062141705;-0.09102259;-0.075960707;-0.087540691;-0.090405139;-0.085627176;-0.105143667;-0.083943776;-0.119025335;-0.079163942;-0.131717731;-0.071764307;-0.141133966;-0.060469897;-0.147722189;-0.047463406;-0.149718814;-0.032968035;-0.149060577;-0.017868581;-0.14528549;-0.003302505;-0.137654756;0.010091186;-0.128554246;0.023137465;-0.119225646;0.036045305;-0.109562448;0.048744019;-0.09277602;0.071567977;-0.085449886;0.081801144;-0.07752283;0.091368019;-0.068662594;0.099994622;-0.059875988;0.108339513;-0.050280921;0.115078001;-0.039790078;0.119979182;-0.02886486;0.123864452;-0.017242969;0.125509618;-0.005300593;0.126325998;0.006673896;0.125434057;0.01834342;0.123894178;0.029304915;0.120699833;0.039520209;0.11620071;0.048451475;0.109754867;0.065122746;0.094366337;0.072682579;0.085389201;0.079864074;0.075845564;0.087027791;0.066056963;0.094839461;0.056598356;0.102588471;0.046952874;0.110328571;0.037355686;0.116777952;0.027236237;0.122609659;0.017245468;0.126773319;0.006915141;0.128325708;-0.003860795;0.127998456;-0.01472274;0.126050468;-0.025394328;0.123313091;-0.035965713;0.119385629;-0.046335485;0.108928813;-0.067203297;0.102093112;-0.077489374;0.094204737;-0.087373846;0.085045315;-0.096027076;0.075339828;-0.103884539;0.064989832;-0.11025524;0.054093748;-0.114988845;0.042554457;-0.117845084;0.030559412;-0.119076168;0.018394655;-0.117829651;0.006468535;-0.114635673;-0.004927264;-0.109667741;-0.016114024;-0.104605053;-0.027074953;-0.100103853;-0.038097562;-0.096943385
185;Tam_quv;Tamias quadrivittatus;Tamias;Marmotini;Xerinae;Mixed_feeder;mixed_feeder;-0.05191937;-0.099212155;-0.100312871;0.058699104;0.05681208;0.103655693;0.112991821;-0.057368592;-0.064225287;-0.096282103;-0.077091435;-0.093146171;-0.090030218;-0.088738414;-0.103655707;-0.084573667;-0.116861782;-0.07870215;-0.128515241;-0.06954428;-0.138178298;-0.057993004;-0.14457506;-0.044706813;-0.147586799;-0.030492688;-0.147696624;-0.015924385;-0.144065416;-0.00197119;-0.137973576;0.011274363;-0.129617721;0.023551693;-0.120343794;0.035490345;-0.110622219;0.047330417;-0.091814353;0.068273491;-0.082919723;0.077768674;-0.074162723;0.087471464;-0.065223335;0.096965532;-0.055979182;0.105701724;-0.046539915;0.113657905;-0.036956838;0.120600344;-0.026480285;0.125360383;-0.015823899;0.128981607;-0.004713605;0.130210843;0.006553081;0.129274019;0.017531653;0.126064029;0.02831521;0.122086708;0.03863912;0.117187358;0.047987932;0.110752488;0.065253834;0.09609539;0.073498391;0.088236115;0.081578588;0.080037795;0.09008605;0.07225373;0.09740927;0.063206293;0.104324681;0.053550629;0.110945912;0.043705441;0.116144902;0.032953832;0.120511247;0.021803458;0.123895434;0.010399491;0.125184395;-0.001307106;0.124791285;-0.0130525;0.123730779;-0.024488763;0.121308374;-0.035625614;0.117077296;-0.04634534;0.107079482;-0.067853643;0.100498936;-0.078295183;0.092352856;-0.087797485;0.083110135;-0.09622397;0.073247883;-0.103656514;0.062511417;-0.109474846;0.051551776;-0.114368179;0.039794051;-0.116865589;0.027512779;-0.117616251;0.014984744;-0.116937461;0.00264596;-0.115193182;-0.009228075;-0.112299864;-0.020605929;-0.108584414;-0.031569862;-0.105372618;-0.04177032;-0.101725084
186;Tam_rfi;Tamias ruficaudus;Tamias;Marmotini;Xerinae;Seeds_nuts;chew_crush;-0.046255273;-0.095259209;-0.102334163;0.059962004;0.055605062;0.100619012;0.115089136;-0.057188621;-0.059155096;-0.091364127;-0.073154476;-0.087807922;-0.08766685;-0.08376705;-0.102807238;-0.079492884;-0.11782216;-0.07449619;-0.130911626;-0.065767029;-0.141679854;-0.054419711;-0.148911265;-0.041095597;-0.152318777;-0.026717942;-0.152060681;-0.011841028;-0.148427489;0.002536279;-0.141711226;0.015827315;-0.134341394;0.028781826;-0.124303985;0.039683937;-0.113519906;0.049982706;-0.093797305;0.068797837;-0.085809232;0.078227319;-0.077376508;0.087346188;-0.068794478;0.096305335;-0.060192175;0.104877362;-0.050523361;0.111805412;-0.040496119;0.117755379;-0.030025731;0.122436347;-0.018896969;0.125113248;-0.007355953;0.126016469;0.004168024;0.125186103;0.01556786;0.12292333;0.026414644;0.119002438;0.036707541;0.113684077;0.046451272;0.107565678;0.063992211;0.092478645;0.072680732;0.08450123;0.08122845;0.076221245;0.089441501;0.067590233;0.098084627;0.05933377;0.106427799;0.050729386;0.113709506;0.041439899;0.119643289;0.031445151;0.123993649;0.020913917;0.126697852;0.009768241;0.127445281;-0.001758439;0.126635707;-0.013314978;0.125079722;-0.024662327;0.122776122;-0.035744567;0.119237464;-0.046556197;0.10928221;-0.067316528;0.102166446;-0.077132673;0.093477305;-0.086144661;0.083918162;-0.094466507;0.074040224;-0.10224524;0.063764529;-0.109106148;0.052858978;-0.114228137;0.041524498;-0.117903975;0.02982611;-0.119737057;0.018082258;-0.119680647;0.006650104;-0.117057582;-0.004367086;-0.112740524;-0.015121631;-0.107580344;-0.025726459;-0.10280045;-0.035965092;-0.098462743
187;Tam_rfu;Tamias rufus;Tamias;Marmotini;Xerinae;Seeds_nuts;chew_crush;-0.045556612;-0.09496056;-0.102585709;0.061154509;0.055209519;0.100097672;0.117083268;-0.059430523;-0.058496902;-0.092652781;-0.072120646;-0.089637606;-0.086083597;-0.085173235;-0.100608652;-0.079833214;-0.115083809;-0.073214998;-0.128487985;-0.063967184;-0.139854979;-0.052459516;-0.148022008;-0.039686415;-0.151496864;-0.025622511;-0.152447664;-0.011464097;-0.148879181;0.002022941;-0.142135494;0.014693389;-0.133156464;0.026505749;-0.123563273;0.038342767;-0.113170726;0.049791952;-0.094285314;0.070924529;-0.085837893;0.080487019;-0.078470237;0.090813554;-0.070163208;0.100098795;-0.061405261;0.108692046;-0.052621107;0.116370797;-0.042721529;0.121875924;-0.032162547;0.125870706;-0.021033026;0.12804934;-0.009603797;0.128237559;0.002263849;0.126126549;0.014129996;0.122997495;0.025766093;0.119307451;0.036728565;0.114630727;0.046375071;0.107878845;0.063238135;0.091467784;0.070053795;0.0817344;0.077957798;0.072726225;0.08611794;0.063793217;0.094118487;0.054532611;0.1023204;0.045529327;0.109394002;0.035667147;0.115751558;0.02550144;0.120989699;0.015015512;0.124329957;0.003976992;0.126483945;-0.007125466;0.127010505;-0.018089052;0.125964431;-0.028712299;0.123735972;-0.039078244;0.120873098;-0.049304067;0.112019287;-0.069369543;0.105715789;-0.079017598;0.097524692;-0.087847108;0.088648142;-0.096190456;0.078830665;-0.103349424;0.068447212;-0.109285383;0.057719624;-0.114031992;0.045908979;-0.115801059;0.033793367;-0.117396305;0.021626572;-0.117288016;0.009705814;-0.114442911;-0.002224201;-0.110804701;-0.013906103;-0.10689555;-0.024880913;-0.102438054;-0.035487241;-0.098657837
188;Tam_sen;Tamias senex;Tamias;Marmotini;Xerinae;Seeds_nuts;chew_crush;-0.05113789;-0.102505546;-0.099137774;0.056488835;0.058148115;0.110873116;0.113218921;-0.054449236;-0.063998615;-0.098387052;-0.077118814;-0.092503261;-0.090655845;-0.08574645;-0.10543206;-0.079808704;-0.120365846;-0.0730835;-0.134208317;-0.064456063;-0.144921633;-0.052936382;-0.151947435;-0.039768022;-0.155004703;-0.025662302;-0.153793396;-0.011146998;-0.149462354;0.00295512;-0.143335772;0.016217082;-0.134575222;0.027735774;-0.12352541;0.037889468;-0.111724799;0.047616238;-0.089246993;0.064453179;-0.0793105;0.072602987;-0.069186698;0.080755126;-0.058758245;0.088857234;-0.048221845;0.096659011;-0.037784901;0.10417134;-0.027198796;0.110859383;-0.016811526;0.116989443;-0.006379436;0.121893842;0.004079964;0.125153017;0.014526081;0.126455215;0.024447251;0.126310465;0.033827758;0.124618587;0.042433296;0.121293294;0.0503785;0.116435115;0.065878921;0.104200862;0.073318378;0.096599123;0.080625455;0.088373797;0.087792009;0.079659898;0.09437899;0.070183776;0.100815144;0.060244784;0.107456559;0.050280112;0.113402648;0.039894604;0.117776097;0.028773826;0.120747617;0.017245101;0.121797328;0.005075867;0.122318247;-0.007203788;0.121307485;-0.01925232;0.118855017;-0.031012163;0.116193959;-0.042738915;0.108706213;-0.065803626;0.102821408;-0.076585013;0.094954042;-0.086285616;0.084882355;-0.094011317;0.074527316;-0.101614408;0.063734947;-0.108267564;0.052758395;-0.113979988;0.041203979;-0.118242358;0.028765536;-0.119577647;0.016095939;-0.11987656;0.00359509;-0.118734705;-0.008457648;-0.116594843;-0.019877549;-0.113474138;-0.030527828;-0.109539135;-0.040842362;-0.105812548
